,Frame,t [s],thickness,q_y,q_y Fehler,Distance,Radius,2R/D,Coverage,Porosity,Particle Density,Fehler Distance,Fehler Radius,Fehler 2R/D,Fehler Coverage,Fehler Porosity,Fehler Particle Density
532,5330,266.5,15.4379719,0.1619207,0.0009990029,38.8040893300214,21.2620801942781,1.09586801604584,1.08912005026826,0.273919966487825,766.85698353152,0.239409771403844,0.0874538370701066,0.0011268636705571,0.0111992484455471,0.00149323312607295,1.57709370581451
533,5340,267.0,15.4669362,0.1620672,0.0009879572,38.7690125280105,21.2625458754217,1.09688354120753,1.09113952938337,0.272573647077751,768.245260271081,0.236334835573998,0.0864105971183689,0.00111442865685497,0.0110859276713499,0.00147812368951331,1.561067335547
534,5350,267.5,15.495900500000001,0.1620829,0.0009987272,38.7652572059088,21.2744361705531,1.09760325115606,1.09257188127848,0.27161874581435,768.394112534871,0.238864906702293,0.0873929660611748,0.00112720735473224,0.0112204028081513,0.00149605370775351,1.57823784517766
535,5360,268.0,15.524864800000001,0.1620885,0.0009852875,38.763917903982,21.2871927055897,1.09829933900479,1.09395811472525,0.270694590183166,768.447209824778,0.23563426006052,0.0862656506904508,0.00111270551784949,0.0110830735057531,0.00147774313410041,1.55705356487399
536,5370,268.5,15.5538291,0.16169760000000002,0.0009591799000000001,38.8576287290571,21.3347378032533,1.09809777390248,1.09355661481072,0.270962256792852,764.745234644156,0.230500987266194,0.0843708736664437,0.00108564104946724,0.0108115140488427,0.00144153520651236,1.51214006411033
537,5380,269.0,15.582793400000002,0.1614463,0.0009871161,38.9181127543932,21.3701198710845,1.0982094638529,1.09377908224217,0.270813945171884,762.370046141627,0.237953398012075,0.0871075578842724,0.00111911333463157,0.0111459862291102,0.00148613149721469,1.55376276137255
538,5390,269.5,15.611757699999998,0.1612401,0.0009795065,38.967882723836,21.4015788284937,1.09842143491172,1.09420135484688,0.270532430102083,760.423884293847,0.236723336311718,0.0866739955828687,0.00111212092529025,0.0110784821247043,0.00147713094996057,1.53981575183235
539,5400,270.0,15.640722,0.1601432,0.0009809794,39.2347930301105,21.5124817862137,1.09660228204615,1.09058002852256,0.272946647651627,750.112903595136,0.240338170623554,0.0878517954561953,0.00111956491510958,0.0111341655679838,0.0014845554090645,1.53164023636557
540,5410,270.5,15.6696863,0.1599914,0.0009974698,39.2720190408959,21.5393665256359,1.09693196589693,1.09123587372104,0.272509417519306,748.691511099637,0.244842241384966,0.089525093725674,0.00113980762782335,0.0113388889310441,0.00151185185747255,1.55591107154979
541,5420,271.0,15.698650599999999,0.1606339,0.0009803792,39.1149396682742,21.4951208111051,1.09907472660834,1.09550330546801,0.269664463021323,754.716837141783,0.238725905677637,0.0874592031723259,0.00111797696626979,0.011143441226832,0.0014857921635776,1.53539339874417
542,5430,271.5,15.7276149,0.1603591,0.0009993511,39.1819691378886,21.5328972001227,1.09912276865639,1.09559907943394,0.269600613710708,752.136823978903,0.244180367426077,0.0894614004989614,0.00114161440156479,0.0113795448797032,0.0015172726506271,1.56242824675748
543,5440,272.0,15.7565792,0.1596253,0.001010064,39.3620892626644,21.6120889435833,1.09811696220519,1.09359483304446,0.270936777970361,745.269047611652,0.249072229333344,0.091170146615069,0.00115809587756747,0.0115332675067196,0.00153776900089594,1.57195096956605
544,5450,272.5,15.7855435,0.15995420000000002,0.0009857992,39.2811523997469,21.5956691811427,1.09954356539101,1.09643813541448,0.269041243057016,748.343391309168,0.242090102108907,0.0887295380062341,0.00112941617780549,0.0112622637890626,0.00150163517187501,1.53734905883031
545,5460,273.0,15.814507800000001,0.158916,0.00097035,39.5377766063806,21.7028812831404,1.09783013340401,1.09302361241905,0.271317591720631,738.660510403361,0.24141987924439,0.0883460060790829,0.00111723538425812,0.0111234390318452,0.00148312520424603,1.50343415445875
546,5470,273.5,15.8434721,0.1590415,0.0009895446,39.5065772592662,21.704697161311,1.09878904562506,1.094933874146,0.270044083902664,739.827648999541,0.24580703898913,0.0900300272595963,0.0011394308682927,0.011354331023855,0.00151391080318066,1.53438453694621
547,5480,274.0,15.8724364,0.1597183,0.001148317,39.3391696955176,21.6565196634665,1.1010155949445,1.09937584477916,0.267082770147224,746.137709558555,0.282834448696534,0.103801712934138,0.00131931753691748,0.013173526681552,0.00175647022420693,1.78815371861407
